#Frame_Number,Feature_x_pos,Feature_y_pos,Xwc,Ywc,Zwc
10.0,165.5186309814453,343.60009765625,1.5686274509803921,0.15424900428921554,-0.4868063334546058
10.0,185.53280639648438,236.79832458496094,1.5686274509803921,-0.5438018000982945,-0.35599472943474253
10.0,185.77503967285156,258.2198181152344,1.5686274509803921,-0.40379203846252015,-0.35441150540619876
10.0,186.2269744873047,279.5523986816406,1.5686274509803921,-0.2643634073095383,-0.3514576830895117
10.0,186.3806915283203,301.03997802734375,1.5686274509803921,-0.12392171223958347,-0.35045299654692597
10.0,186.78782653808594,322.37701416015625,1.5686274509803921,0.015536040262459035,-0.347791983411203
10.0,186.8560333251953,343.3646240234375,1.5686274509803921,0.15270996093750014,-0.3473461874170241
10.0,206.87158203125,236.89385986328125,1.5686274509803921,-0.5431773865145015,-0.21652560763888878
10.0,207.23716735839844,258.3045349121094,1.5686274509803921,-0.40323833390778163,-0.21413616105621935
10.0,207.51885986328125,279.6618957519531,1.5686274509803921,-0.26364774018331294,-0.21229503357332508
10.0,207.7884979248047,300.8447570800781,1.5686274509803921,-0.12519766614328004,-0.21053269330193009
10.0,207.9967041015625,322.3237609863281,1.5686274509803921,0.015187980302798318,-0.20917186861723855
10.0,208.33287048339844,343.1319274902344,1.5686274509803921,0.15118906856362338,-0.20697470272288593
10.0,228.31044006347656,236.9298858642578,1.5686274509803921,-0.5429419224558312,-0.07640235252629698
10.0,228.34033203125,258.2137756347656,1.5686274509803921,-0.40383153179891745,-0.07620698018790854
10.0,228.66207885742188,279.62823486328125,1.5686274509803921,-0.2638677459916258,-0.07410405975541254
10.0,228.88302612304688,300.81756591796875,1.5686274509803921,-0.12537538615706686,-0.07265995998008586
10.0,229.29681396484375,321.85540771484375,1.5686274509803921,0.012126847809436136,-0.06995546428206702
10.0,229.40213012695312,342.949462890625,1.5686274509803921,0.14999648948120925,-0.06926712335324761
11.0,167.14794921875,236.3328857421875,1.5686274509803921,-0.5468438840379901,-0.47615719464869266
11.0,167.4979248046875,257.796142578125,1.5686274509803921,-0.4065611596200981,-0.4738697725183822
11.0,167.58843994140625,279.4394836425781,1.5686274509803921,-0.26510141410079635,-0.47327817031760605
11.0,167.87548828125,300.8039855957031,1.5686274509803921,-0.12546414643331302,-0.47140203737745084
11.0,168.11720275878906,322.3595275878906,1.5686274509803921,0.015421748940461624,-0.4698222041909211
11.0,168.42234802246094,343.40802001953125,1.5686274509803921,0.152993594898897,-0.4678277907028695
11.0,188.69317626953125,236.4063262939453,1.5686274509803921,-0.5463638804317299,-0.33533871719260605
11.0,188.83148193359375,257.9201354980469,1.5686274509803921,-0.40575074837877856,-0.3344347586039624
11.0,189.30160522460938,279.3573303222656,1.5686274509803921,-0.26563836390676043,-0.33136205735549423
11.0,189.37997436523438,300.8097839355469,1.5686274509803921,-0.1254262487872752,-0.33084984075010204
11.0,189.61093139648438,322.1680908203125,1.5686274509803921,0.014170528237336763,-0.3293403176700367
11.0,189.6654052734375,343.2620849609375,1.5686274509803921,0.15203977098651975,-0.32898427925857837
11.0,210.04885864257812,236.6349334716797,1.5686274509803921,-0.5448697158713744,-0.19575909383935863
11.0,210.27906799316406,257.92822265625,1.5686274509803921,-0.40569789113562066,-0.1942544575610191
11.0,210.4921417236328,279.4690856933594,1.5686274509803921,-0.26490793664470985,-0.19286181879978542
11.0,210.8548126220703,300.64056396484375,1.5686274509803921,-0.12653226166768802,-0.19049142077078218
11.0,210.98040771484375,322.0458068847656,1.5686274509803921,0.013371286828533403,-0.18967053781147875
11.0,211.30487060546875,342.9637756347656,1.5686274509803921,0.1500900368285334,-0.1875498653237337
11.0,231.29788208007812,236.68182373046875,1.5686274509803921,-0.5445632435917075,-0.05687658771190763
11.0,231.52049255371094,258.0726013183594,1.5686274509803921,-0.40475423974928515,-0.055421617296006934
11.0,231.8228302001953,279.4150085449219,1.5686274509803921,-0.26526138205933397,-0.053445554247089425
11.0,231.91033935546875,300.7269592285156,1.5686274509803921,-0.12596758674172787,-0.05287359898386428
