tx,ty,tz,qw,qx,qy,qz,fx,k1,k2,k3,p1,p2,cx,cy,fy,Scale
0.29022165048843135,-0.0012113585638705458,0.04574442009783753,0.032279418177314376,0.7172623585349381,-0.6935196211257911,0.05935725149107916,187.2775575090014,-0.04109558227784249,-9.829811771021657e-05,-9.192886796792927e-08,0.023484099247988433,-0.031288739979282845,216.2908128251524,780.944852440357,361.87816068759565,0.20426452042295257
0.28352738100446767,0.007486231182085206,0.03344744963793848,0.0359215755541335,0.7219584367297623,-0.6885675000184703,0.0579694226531971,180.93286615262994,-0.036747734963434045,-1.7771040758958708e-05,-8.464513364597292e-09,0.023055247124992045,-0.03147569587529577,207.45735626913478,837.4026229467692,364.42003520362505,0.13653370424726094
0.2744195360266771,0.02543308945712574,0.016631720188617218,0.03729278666704883,0.7271203180381416,-0.683430649814787,0.0531774205134026,150.51144293833408,-0.016174690664548592,-6.121224049455002e-07,-6.030423382363401e-11,0.020408615627538127,-0.036774598904108904,195.80669397564955,923.9334441267167,367.3204932032776,0.12044708871953744
0.3761233500166638,-0.020992746019528767,-0.015981213589641007,-0.015441846389652049,0.7095591441927147,-0.7041919080325748,-0.020028153535105286,172.2823711983057,-0.01578396718818071,-2.0340984088566488e-06,-2.6548689386105326e-10,-0.024771879735126266,0.01422819381833026,162.08916873009875,955.7621912479583,326.35339457217407,0.17096528799748245
0.4112043954445091,-0.057031488117807436,0.002710084859015698,0.00893732210535853,0.7015960649742315,-0.7122430810942473,0.019821183608335378,83.92465815073955,-0.0022217529299589697,-1.6906193435661508e-05,-1.5217181803627593e-07,-0.002398403721505303,-0.0015709703049621069,210.59200016738353,758.2546150764014,302.6149348012959,0.49433814794157477
0.47134043156253913,-0.030486756431025892,0.03860858881700656,0.03129537917113528,0.7283954912594718,-0.6815579388284673,0.06276450888283987,153.4854204158992,-0.011960203520787747,-5.175698101705753e-07,-4.4895544629077875e-11,-0.00476438152746405,-0.025076339776109277,229.03086737511472,615.9628050693705,287.2187754034223,0.6619976785940966
0.5276707956180282,-0.05049512631707747,-0.04078658379559606,-0.03654671259683359,0.7030349110790421,-0.7076541898148558,-0.060264411056056726,131.97731140412057,-0.0016881911729993673,-2.9349693506516196e-08,-6.347676385554564e-13,-0.02344509043790211,0.006059065855959636,190.59577002949223,560.4834019029701,233.18007183298766,0.2812468792547265
0.5720949448452658,-0.08809730793048738,-0.0032594018274732196,-0.051500053492021275,0.6863288865292319,-0.7248359611631746,-0.030219751993099626,137.61125098579882,-0.010936475202242328,-2.563144395548286e-05,-9.169910089608203e-09,-0.02026915197278166,-0.005391126848519523,243.39281550775428,543.8949323301724,217.96779408833322,0.7765904700533656
0.5884236711196468,-0.03695938107793017,-0.009191167761679624,0.003931177982331728,0.7800717316523188,-0.6256728531561117,0.002473891694659415,120.55782854054861,0.0014851532630525968,-1.5344039349253003e-05,-1.774642142513791e-08,0.020300867380705252,-0.014953698710529144,360.6178795253098,75.38719707995637,172.0465938342022,3.641123689542493
0.5268269554221617,-0.07101593500923305,0.004660319294934534,0.005591796483526248,0.7431524180497401,-0.6690374776076431,0.009059189550776241,148.91174439412265,-0.012498480619733255,-1.4588241794023413e-06,-1.3950013048485442e-10,0.01958237567914875,-0.02221624903533182,358.81119134874285,-24.813479210700002,250.051803585468,2.0285579812616406
0.5185127148409084,-0.10069795687011794,0.0177608589104974,0.011934973178363369,0.7176613616502522,-0.695624695227985,0.030430409108583596,106.1922152032508,-0.0020412869662286056,-2.806036933128205e-08,-4.778046859922778e-13,0.01800151051044799,-0.023064537912158938,336.7163155923923,-9.333694694917334,248.13143261840344,6.048274696056205
0.4289520819609851,-0.03406767414387514,-0.053073962610159314,-0.03017077204032982,0.720743401561671,-0.6905248229171276,-0.052859649592810504,200.39604035693364,-0.001870764760954714,-3.640659859145819e-08,-7.755531245624622e-13,-0.012101187489486057,0.0026699016096251543,330.8293136341375,-99.11341402071723,309.01263299140066,11.594766872762927
0.46975171281655953,-0.06888403743526683,-0.04590936031147852,-0.03308249390438814,0.7125748940624774,-0.6985006960582366,-0.056915257665041935,180.5597172741112,-0.018443075133302008,-3.561166685379398e-06,-7.150395298444909e-10,-0.008296658550304255,-0.0035800695743686954,326.3072761326903,-22.588249059432336,290.86170784143826,3.1546884571363245
0.4394640098275667,-0.06349080946158993,-0.019854875325992886,-0.0037529784918519677,0.714661497902606,-0.6993404928883794,-0.0129511997392656,176.14713005979573,-0.006408557883538073,-0.00011825252063654869,-7.586092978193231e-08,6.191351533126525e-05,-0.010895648764299225,367.7908705733891,-116.2872975029223,285.97536542630013,5.355136239054584
0.37178583228471057,-0.03522436307718967,-0.011057811644850998,0.0015147109262972078,0.723310862399014,-0.6905198257188798,0.001213373634326072,243.93726267691616,-0.0015231874920480471,-6.584698384728467e-06,-8.149459309510353e-09,0.009314338028642271,-0.0012427916886895197,404.0674791095313,-297.3636442067986,302.26065579107353,1.0860651317592545
0.3144173802112796,-0.04132223288640156,-0.0033339121122979275,0.011331245943205549,0.7114936004755427,-0.7023296569534914,0.019532340139286324,204.8885041841633,-0.004966151357390665,-8.055001032737044e-08,-2.804456801297751e-12,0.025499196369903703,-0.027335766362081355,402.0844826627732,-331.64197533263837,321.8931813757906,1.0453100035589775
0.2645689657972269,-0.004836653161733804,-0.034075816420240795,-0.02794742563756218,0.7209968612884212,-0.6911484519962072,-0.0411859771733741,266.2247661790621,-0.0008202871331563824,-1.040987429074722e-08,-1.5563085006426854e-13,-0.01824740348833664,0.007111491893410651,389.72857567726237,-361.46309324667504,358.0163478786234,6.1674991197466325
0.21764759647198698,-0.0016169445583083851,-0.04569187824886616,-0.026972842243402757,0.7172422918324746,-0.6947801118649878,-0.046006051179056914,262.37585052910106,-0.02022822920170572,-2.3732572214831306e-06,-3.3616965433760266e-10,-0.020636003902933544,0.0005603989532116527,375.60744717772513,-282.85114038166574,367.4043751023706,0.6707814154965305
0.20078559683655112,0.0037328203339735623,-0.048993372749405524,-0.02305840782713222,0.7149304541340484,-0.6974594627174465,-0.04350923403201984,263.898150685004,-0.023713724054998744,-4.272455107655887e-05,-2.439899260966278e-08,-0.02071264867235456,-0.001069808680770246,371.0182672499814,-244.47368379083298,370.6741576409813,0.46792253809237244
0.20370555553191932,0.0026262402346824087,-0.05738511412719203,-0.0224079296562008,0.7147823761186284,-0.6973551481166973,-0.04774763736431248,255.74621696398103,-0.019564719909408505,-0.0002912338247110455,-3.2532352732200263e-07,-0.018565837560736154,-0.004419461255643327,365.9347091369983,-177.64248379822433,368.73146186148597,0.20204808371550398
0.20355562279157335,0.002052910668841309,-0.06325163092394022,-0.0240586895311779,0.7151361922156929,-0.6966532674632282,-0.051726501661072975,247.6499541714059,-0.019243385014636308,-0.0006336091407586398,-8.821810019954153e-07,-0.018762558971384905,-0.005900330906869365,362.9341808179308,-147.48399209043512,368.44788314078556,0.14639026191717855
0.20386978868138605,0.0030805648702058445,-0.06528758938090254,-0.02421968099824374,0.715284347857454,-0.6964191223712743,-0.052745755830261004,243.63988768551937,-0.018503204530094578,-0.0008522778595135873,-1.2949500287393495e-06,-0.018574932743611796,-0.006623997329353903,358.9994165901039,-136.9552008418832,368.24252549947545,0.14252601010667923
0.20271864323286956,-0.0013833185664797393,-0.06914121431055398,-0.026355016084898257,0.7129232899520109,-0.6984655164262028,-0.05649529303087591,240.9399175341703,-0.017575183525055108,-0.002727316757832822,-4.86749410117344e-06,-0.018483952812469926,-0.00817720662284832,356.12610190672956,-106.42853451957815,367.974044901275,0.11394010218019963
0.20275690242363034,-0.0023314526860005076,-0.07555518345171135,-0.023079450330293513,0.7113714329230882,-0.70016720446705,-0.056426139175048184,243.23336915306209,-0.015814589894891637,-0.00249791368060407,-1.7367706721455704e-05,-0.018265000217036816,-0.009509299453140075,352.61476618739937,-76.324815126551,367.5931092327817,0.10968461385245525
0.2030224076548458,-0.0014128870954183788,-0.07911917375836248,-0.01681873621961336,0.7097584724953261,-0.7022986776832612,-0.05231260036950452,242.99509240237464,-0.014509035360774998,-0.001848900344741223,-3.290945116680917e-05,-0.017966431926150103,-0.010691486862569878,348.2505649521322,-58.63265898135966,367.40376821852556,0.11932313405494074
0.20280797699838884,-0.0009781711126713734,-0.08255837296870043,-0.011396517705000846,0.7085500960354723,-0.7038992726547995,-0.04850458481799653,244.07052497296235,-0.0135959359612317,-0.0014165380111767515,-6.724693813117248e-05,-0.01785973560998484,-0.01164156981335103,345.3408808835219,-41.86712237918331,367.3942138157993,0.12154438573491257
0.20139184884096648,-0.0015590965924638443,-0.08657041686022682,-0.0057080682898136975,0.706768610526137,-0.7060026949113969,-0.04478553236480488,246.84004013393255,-0.0131669071214559,-0.0012772513414117282,-0.00010857886281592221,-0.017751988196427974,-0.012492607545562563,344.2676288796845,-20.718892318304864,367.7247121942044,0.13275710884403144
0.19847644653532126,-0.002564874270530582,-0.09060858807182773,0.0006435705882954433,0.7049817442488002,-0.7080975606472514,-0.03997712718831124,247.5982498967009,-0.013058685080741055,-0.00129000670534684,-0.00011286347159462858,-0.017404695412155655,-0.013273041131626315,343.45919943513496,0.28342757881502,368.9578044478574,0.1289242947678277
0.19625390103675688,-0.0021740600798158885,-0.09221711866276029,0.007028944647119104,0.7038835421363975,-0.7094592229344983,-0.034149144057267974,249.08819948221964,-0.012876343814732441,-0.0012700702691459684,-0.00011229984003333158,-0.0170633635566004,-0.013672673545626514,341.8686760341481,11.236256920663068,369.9856683823612,0.15085799072362285
0.19258444291110421,-0.0014313075454779845,-0.0948643393825493,0.012472975224662198,0.7037314140467551,-0.7097525430359498,-0.02928906667688037,252.94429097691054,-0.013001849198059945,-0.001351913930989298,-0.00012773808152555106,-0.016796017020198197,-0.014053049054349433,340.7034869983003,24.14800336205856,371.9425021419911,0.19722578858093967
0.1907176703473863,0.0003970537393534819,-0.09867610499267511,0.01610496807632765,0.7043940353095053,-0.7091293678851257,-0.026555839781424104,258.2392994015212,-0.01328958532996759,-0.0014451357414528676,-0.00014353684078258577,-0.01679197867867198,-0.014320771278969635,340.09105302898917,36.63411687285724,373.0931616499183,0.21874947352571653
0.18898456307501232,0.00030142854585484864,-0.10241527653399612,0.017631027129964866,0.7044614675090599,-0.709047344639476,-0.02598173852984472,262.30438782989216,-0.01355921834262116,-0.0015419706682262664,-0.00016154255089227706,-0.016802919719542498,-0.014323844285796389,341.10381577802076,47.198984843979936,374.0127031604902,0.33535014404026425
0.18636113609154245,0.0006323440471182995,-0.10647203076578554,0.020305621723831848,0.7044360023238435,-0.7090631113523391,-0.024230238871131498,268.32439458531724,-0.013871161536626446,-0.0016702277076522628,-0.0001869982313757508,-0.016769447538914347,-0.014360163104642044,341.41640317442864,58.8582936677675,375.3334603743937,0.25345994673750194
0.18270683642620805,0.0016181316052425738,-0.11215929785274271,0.02309653973300202,0.7045043938819534,-0.7089622332455273,-0.02264201150299615,277.1136496728907,-0.014247503724325388,-0.0018476826053469499,-0.00022580268947658871,-0.01668532976157698,-0.014355386774308641,341.39619992422416,73.47497851112172,377.15234099145573,0.4459803631873629
0.17958865946355088,0.0016896349837508778,-0.11701994246435031,0.02553873202961,0.7042237315038202,-0.7092024202258085,-0.021181036306449866,285.8293200137449,-0.01452379876565094,-0.002004916462755294,-0.0002659336852630043,-0.01659145650969498,-0.014203461815961913,341.87382359755327,86.09762142178586,378.7786776620506,0.8554743417466293
0.17653229540713075,0.002135177266526784,-0.1208897534826594,0.027868158530769502,0.7040425920348333,-0.7093435897934756,-0.0194696163261843,294.61653690019375,-0.014763204732996398,-0.0021620060305699166,-0.00030930052453612063,-0.01647414407786841,-0.014089201424847028,341.83770957833354,96.51407985736286,380.34967805047467,1.088399562428946
0.17344994904333005,0.003468654538433587,-0.12355384237137461,0.030120069710470244,0.7040971043696073,-0.7092493480539468,-0.0174760208293185,303.00943040487783,-0.014951617300374224,-0.002304381758058621,-0.00035066647343761845,-0.01633808302836419,-0.014053919947997399,341.0018798607422,104.81453992487388,381.8894504131788,0.38808571609091463
0.17041155977195993,0.0042556333404596145,-0.12628179242664356,0.03199129786360168,0.7039446584816376,-0.7093566499312506,-0.01586246684762349,311.68100472117203,-0.01508682078714108,-0.0024465912474966366,-0.00039848510870591256,-0.016171869283731426,-0.013919605508046145,340.5594743688939,113.30381972718087,383.44117624345995,1.6477923029122075
0.1674887107034241,0.004856419940454966,-0.12912768794465562,0.03334309993332039,0.7037640273218452,-0.7094970794611403,-0.01477585092952386,320.014927480908,-0.015200027324674724,-0.0025839887536761347,-0.00044977484323567796,-0.0159966609969056,-0.01374556091987634,340.2821845097757,121.3399205097316,384.96637985260213,1.6534572477046305
0.16431546478516285,0.00642401283078,-0.13080285634843114,0.03470206625840674,0.7038206621140736,-0.7094044369783344,-0.013326176276874808,327.977737426445,-0.015233505356390458,-0.0027078407195387532,-0.000502466809656189,-0.015776821287454078,-0.013629757577148696,339.2106050684295,128.15865088289843,386.57175447378773,1.4713346374938157
0.16186374443728863,0.007575597917135326,-0.1324004820413298,0.035640885652479214,0.7038186091768522,-0.7093772901468711,-0.0123674116191253,334.37638719004383,-0.015249507663820447,-0.002797189639974912,-0.000544552621205996,-0.015597884403394798,-0.013507470959992501,338.4834960940615,133.7952386706714,387.8525869531356,1.3302610943817768
0.15954439305875415,0.008219312405977551,-0.13371875896175395,0.03629206869564625,0.7037206088783803,-0.7094546325141791,-0.01158942594816273,340.77366572882363,-0.015254536832716555,-0.0028877481048221053,-0.0005903846193026447,-0.015414703048164368,-0.013322394664806225,338.2195957026587,138.97351846571172,389.10143570715564,1.1964872122276018
0.15738739012186675,0.010633466712730466,-0.1335770859272243,0.03766592870376035,0.7040104577484319,-0.7091225744205107,-0.009784050437297237,346.79067325086334,-0.01520495618844871,-0.0029372946288486394,-0.000616087368610133,-0.015232394296079456,-0.013326881886102027,336.61929591198833,142.32355611351366,390.2517929732852,1.0735200870777422
0.15578076729967494,0.013561545374047815,-0.1330793766395454,0.039091415919210504,0.7044276572582702,-0.7086538377320076,-0.007954568420605155,349.8092226121122,-0.015152514066859753,-0.0029598399084300943,-0.000630718726643084,-0.01510705473713099,-0.013481291006559579,334.3288097445272,144.07606231156763,391.0346719327299,1.0340488773876917
0.1551338260940973,0.013188539501289705,-0.13448132260421025,0.03899093289682193,0.7042049334722255,-0.7088777381004366,-0.008214088557198441,351.70020241010695,-0.01516060285399979,-0.0029921069317198523,-0.0006518378939267768,-0.015044425506766467,-0.01334948131885665,334.67037420181094,146.62717737805562,391.48503545776714,0.9981238895171759
0.15489581033508804,0.012433051888254856,-0.1354042789489581,0.03860013877080503,0.7040273571518996,-0.7090700751121118,-0.008668232178184779,353.3250472819723,-0.01518101573210659,-0.003025831059563935,-0.0006702077412876449,-0.01500615303154285,-0.013199266449033771,335.40612883367976,148.23995801723413,391.7636523836225,0.9666170498032527
0.15443224081701876,0.013489099613639992,-0.13517765457417938,0.039188175242401625,0.7041803348575195,-0.7088951110833481,-0.007878096423275967,355.4858952396442,-0.01517254443234211,-0.003040347541522647,-0.0006752891996899768,-0.014954822664182268,-0.013227572185760157,334.74033342124005,148.95767947570192,392.09764467200654,0.9525286411774537
0.15345596279360624,0.0165824899233996,-0.1337962954732879,0.04031233028956476,0.7047375341678648,-0.7082943183033903,-0.006251609453810055,357.5603865908913,-0.01509584491740021,-0.0030273949940664464,-0.0006689216928752404,-0.014866532026950303,-0.0134037984354087,332.62358230796195,149.12909889851122,392.57666614380884,0.9328025671649809
0.15133961330375892,0.0211615312277067,-0.13286712851353732,0.04118912598667355,0.7056233013318636,-0.7073722371405693,-0.00487141054804611,359.462491382611,-0.014950494525499578,-0.0029978784403096345,-0.000661499133561277,-0.014702365949566216,-0.013593327952700025,329.5704257076676,150.7725217724932,393.4796804721279,0.9048969881488473
0.1508597954623966,0.023058937127507645,-0.13308814531296753,0.04172992917842266,0.7058929607828279,-0.7070750772704537,-0.004309991995486422,360.91732443544186,-0.014902301357408394,-0.002972760297496104,-0.0006519140026292812,-0.014656046311347672,-0.013666763524503064,328.43143587138366,151.88705405048955,393.76515973462125,0.8873467501410025
0.1521852863394811,0.023907688688994063,-0.13298625446069418,0.04220276785610548,0.7061567372404634,-0.7067853720713808,-0.004003331251547422,358.977808720542,-0.014975224171635439,-0.0029388742683112553,-0.0006219589263579167,-0.01478153911419784,-0.013893009657403874,327.7780825336616,149.84380424564506,393.15289428303873,0.9069206612439488
0.15315549128111441,0.024229545060746153,-0.13277355291846543,0.04221284401070062,0.7063943579143188,-0.7065465712654643,-0.004126686366174277,356.15070844741024,-0.015027940323633842,-0.002922577321688901,-0.0006093508143147098,-0.014884793863270006,-0.014061578890687158,327.38487776101255,147.87720880387653,392.622252819162,0.9373256719490942
0.15371549751154576,0.024189364446114258,-0.1330695044026201,0.04206948403890688,0.7065146510192117,-0.7064330711968094,-0.004418407784372345,354.9552901897907,-0.015066348335864886,-0.0029109429492500368,-0.0005987884813524769,-0.014943650737757223,-0.014119514622020492,327.48297951129683,147.2458340567996,392.33525757612546,0.9456138686077512
0.1536245046738156,0.024756480315507853,-0.1327910327494816,0.04210073188366203,0.7066763447073334,-0.7062700282073997,-0.004326599341912314,354.8891962825385,-0.015058065021736426,-0.0029042491157425343,-0.0005943176319052114,-0.0149446961909138,-0.014157961819363763,327.1325626388439,147.03158930399357,392.32914366023977,0.9449607378399671
0.15434235458397674,0.025353367023573378,-0.1317099771699127,0.042415513803864,0.7068560817374715,-0.7060740181109904,-0.0038580886600014445,354.42963672778427,-0.015081893976897456,-0.0028868032958926427,-0.0005794972320701361,-0.015005244958250749,-0.01427923893108162,326.6257134945671,145.01717969230535,391.9670859272715,0.958025369343155
0.15532033599868209,0.02673072446859402,-0.1300463732074522,0.0431197824179293,0.7071582442510466,-0.7057332380290384,-0.0029152518005930023,352.98897798734174,-0.015088473234538909,-0.0028396608937347276,-0.000550426449142637,-0.015084552936893723,-0.014519859359726526,325.2244328027435,141.7805811763967,391.4563619459952,0.9861166220738016
0.03703318696059816,0.03766013407177873,-0.12627671508156393,0.047398751955775795,0.7046000205883269,-0.7080121481091048,-0.003311711022455421,352.5219783512726,-0.01539136259913548,-0.002507727412212559,-0.0004197882021931913,-0.016228603566378806,-0.014498307985129383,326.19500786027436,144.78977917007097,380.5380530902781,0.5427181077724847
0.1594121885708652,0.0297041941748675,-0.12406006590306591,0.04447951136522311,0.707975805196267,-0.704834311044494,-0.0006529164156522058,344.8993474798839,-0.015112841749713923,-0.0026917111767447337,-0.0004708541211364228,-0.015397641734817068,-0.015300857554114504,321.06675325393815,128.34307979204792,389.2957196456216,1.1145270426941178
0.16145175072351062,0.029988037732434872,-0.121709363219895,0.04491771466559422,0.7080876402878864,-0.7046944605344,9.936240326761363e-05,341.2607895411139,-0.015133980435965024,-0.002620489693265828,-0.00043671960970564184,-0.015552854044751183,-0.015578543444982024,319.92922395066665,122.14159961750427,388.2232605209034,1.1649852061256352
0.04702965500775924,0.03848939675386847,-0.12124307464596105,0.048626249461970854,0.7053018937893074,-0.7072369545662353,-0.00078522376308842,339.7509987147725,-0.015185019999102801,-0.002306237909941221,-0.00034382546541350436,-0.01660702957648779,-0.015370568990696963,321.43569519589516,127.10690520626993,376.77396812175664,0.5789350278792362
0.16478361267463734,0.031449636478691145,-0.11603748675465757,0.04506194441872928,0.7085915338686942,-0.7041774645135359,0.0012481050041890007,332.6653379931968,-0.015067476017780693,-0.0024802325689601734,-0.000381126481653149,-0.015772937371959794,-0.016118161348876274,316.5613384923533,108.53215748078365,386.3049960374287,0.9837132828583999
0.16606224705340952,0.032819148483058,-0.11348025716298225,0.045186160087696624,0.7088882910713705,-0.7038693478905131,0.0018822376648268725,329.4215681668515,-0.015018988296193757,-0.002397249266739984,-0.0003515933777672139,-0.015860846047003784,-0.016384662243157076,314.4946119385384,102.40889928560924,385.49938157181913,1.1474175644985574
0.05381661996051184,0.039691012533182676,-0.11562147646898456,0.04845698493959211,0.7064073703270097,-0.7061446174937582,0.0005717891566486725,329.905714961919,-0.014863639748811323,-0.002119925840170431,-0.000286518463991329,-0.01676128909812682,-0.016026106223811076,315.68988266828717,111.99378048341909,373.9915701198533,0.600329977413389
0.16847567343689956,0.034181026946984175,-0.10916618756528285,0.044940782337753456,0.70922184017973,-0.7035471778052473,0.002464974081215502,323.95021802955836,-0.014870890300066643,-0.0022365256856657243,-0.0003017097071767073,-0.01598666829595246,-0.01669649503276635,311.84546868971404,91.7198745673483,384.09905755469504,0.32015695910754294
0.17086800955676956,0.03372756744774107,-0.10584699994466758,0.04473701322399711,0.7091056206670279,-0.7036754758368465,0.0029399136064396183,318.9458734407268,-0.014786836517372687,-0.0021256432947080774,-0.00027039664486679967,-0.0161109349280155,-0.016879343414433035,310.77061774165196,82.29867261547946,382.8413236220484,1.23518828747842
0.1730758426442141,0.03188091630791643,-0.10296912551018159,0.043876647345829925,0.7088781642620138,-0.7039598357402037,0.0026716502078293083,313.1002968481882,-0.01472691375186907,-0.0020384412183644283,-0.00024737191399897826,-0.016234366467720456,-0.016934889419707645,311.32903868034884,73.3768558274091,381.64309715284594,1.678682486273856
0.17453625539622958,0.03179875967511879,-0.10069853480920483,0.043145253443845094,0.7089925480928208,-0.7038907667287693,0.0024170991090085854,309.109897616421,-0.014588849142918938,-0.0019434839963483933,-0.00022581605560607714,-0.016278569095756642,-0.016985200032602107,310.65951854134636,66.66212358854732,380.84652276668646,1.7922708299499939
0.06162273337455995,0.03518257190801845,-0.10320548268085096,0.045699679468468736,0.7065731126054408,-0.7061628287485061,0.00018743918576176013,308.925394033245,-0.014473443669039538,-0.0017532823445064762,-0.0001919406327337163,-0.017307376740450405,-0.01662053778589907,313.33739865378266,77.88556509815587,366.9487163965048,0.5714455021299348
0.17847174121011342,0.030555184259046003,-0.09465114961142307,0.041893723144951475,0.7086860981546622,-0.7042740997123873,0.0026311057906212997,299.8139146280261,-0.014226950920456602,-0.001703740137667762,-0.000176271321320751,-0.016386146103075545,-0.017057629390148796,309.5608120444669,48.322930544310424,378.7871574562432,1.871914168622526
0.18110940181662913,0.028334678889732463,-0.08908220172289544,0.04004955573504793,0.7080836376351185,-0.7049877950667164,0.002409150434367664,291.63488162889604,-0.013974252189210083,-0.0015555997112038768,-0.00014963004869672454,-0.016458012615929333,-0.017020049954976867,309.0498526949728,33.057834695425306,377.3167816663563,0.20368020497614076
0.07452917609828735,0.0331375302273355,-0.09042462619912738,0.041369184121942744,0.7060598730017523,-0.7069427181777534,0.00019889013393878597,285.69734448327415,-0.013328674969974603,-0.0013022693519098647,-0.00011210861110220705,-0.017176295453937482,-0.016343140053796158,309.6537217564087,36.30000524014468,361.4135815654089,0.3717774605895263
0.1881498432005923,0.02825827946931372,-0.07703634022632395,0.03673876577278538,0.7076401620529645,-0.7056094780882538,0.0033058389507552733,272.06783943522754,-0.013254750844414352,-0.0012684882404365293,-5.269249353220149e-05,-0.016265430385400206,-0.016667948298109785,302.92026113377875,-14.629005669371596,374.48792141317836,0.25494836397806653
0.1893194433150823,0.027295990193147414,-0.07091571199603247,0.03356190682985395,0.7067638161198263,-0.7066467208546249,0.0029863923200993785,263.643208246737,-0.013873636552890478,-0.0014784402249043906,-1.798997744551465e-05,-0.01621965454662518,-0.01656376483021586,299.1157140846521,-39.045691263460405,374.1075593744594,0.21447693026504921
0.19122264006109121,0.02852892726196025,-0.0648583844455323,0.03239880227680739,0.7060297609868671,-0.7074260990139526,0.004539674631355747,258.6139758385096,-0.013788999918173972,-0.0014209183564856183,-4.993812338372976e-06,-0.01599661748625531,-0.016380682838273933,292.0759419880785,-68.39024010891818,373.58052957374844,0.34504362809843303
0.19293222190762033,0.029354043140754387,-0.058415183390000326,0.030786870686861485,0.7054370041166547,-0.7080796901258856,0.005827027326384933,252.6804864709282,-0.013546992572057546,-0.001081932051146722,-1.3234885412445869e-06,-0.015918760473771724,-0.016488943710346992,285.34364760515695,-100.3856746289063,372.9143147283596,0.3026869373322143
0.19256887154274813,0.030131258063209654,-0.0525645009334958,0.023519281630478596,0.7032887692428006,-0.7105082054812082,0.0031369399751675834,238.96465465441474,-0.017162096250415017,-0.0003268396435484011,-2.0602043284299926e-07,-0.017478457543371496,-0.018302851970045275,278.70481938254335,-140.19857440258994,373.26838739815116,0.10001461501280086
0.1947685410332291,0.0349610878168302,-0.04258739000214534,0.022536607068895473,0.7017878301038826,-0.7119941216208678,0.007093210643854989,234.94561107149858,-0.01680863239654428,-1.529977370646082e-05,-3.5097156268601667e-09,-0.018242252873416367,-0.020541571305689923,263.3767381133567,-212.82435766673512,372.83454068604334,1.9609572129713295
